Why do I feel like vomitting in the morning?,"You may be experiencing morning sickness. This is very common during pregnancy, with nearly three-quarters of all expectant women experiencing the nausea and/or vomiting associated with morning sickness. If you have shared food, your vomiting may be due to food poisoning. If it is persistent or debilitating, please seek medical attention.",why,
"I have been pregnant for sometime, why do I still feel nauseas in the morning?","By this stage in your pregnancy, you are unlikely to experience morning sickness. If the nausea or vomiting is persistent or debilitating, please consult your doctor. Don't be worried about your baby's growth as the foetus is not absorbing nutrients from you at this moment. If you have shared food, your vomiting may be due to food poisoning. If it is persistent or debilitating, please seek medical attention. ",why,
How can I reduce nausea feeling?,"Eat small frequent meals, about 6 mini meals a day. Keep hydrated and drink lots of fluids, drink your vitamins in smoothies, juices or soups. If you're vomiting a lot, electrolyte water or coconut water would be helpful.",how,
Why do I have more pimples during pregnancy?,"The hormonal changes during pregnancy result in not only the glow that some women radiate, but also breakouts (similar to those experienced before periods). Wash your face 2 to 3 times a day with a gentle cleanser. Use skin care products that are oil-free and avoid products that contain Vitamin A as it might affect the baby. As your skin is extra sensitive during pregnancy, avoid scrubs or popping or picking your pimples as these can worsen the breakout or even leave scars. If you have any acne medication, consult your doctor before using them to be sure they are safe in pregnancy. Besides maintaining cleanliness and adopting a healthy eating habit, a glycolic or a fruit-acid-based cleanser might help clear the acne on your back or on your chest.",why,
Why do I feel pain when I urine?,"You might be experiencing a urinary tract infection (UTI). This is very common in pregnancy, with at least 5% of pregnant women developing at least one! It is adviced you consult your doctor where a simple urine test will be done in the clinic. If there is an infection, your doctor will prescribe a course of pregnancy-safe antibiotics to kill those bacteria. Drink plenty of fluids (water or cranberry juice) to flush out any bacteria! Wash your vaginal area well; when cleaning below, wipe front to back to keep the area clean. Empty your bladder just before and after sex. ",why,
Why do I feel like my bladder is full but I cannot pass urine?,"Your bladder might be under pressure from your womb which presses on your urethra, the tube leading to the bladder, making it difficult to pee. If you are really uncomfortable or finding it especially difficult to urinate, please consult your doctor.  ",why,
What is my estimated due date for labour?,The estimated due date (EDD) is the date that spontaneous onset of labour is expected to occur. The due date may be estimated by adding 280 days ( 9 months and 7 days) to the first day of the last menstrual period (LMP). Your EDD can be used to calculate your gestational age (GA) which will tell you how far along you are in your pregnancy.,what,
Can I take antibiotics during pregnancy?,"Antibiotics are used to treat bacterial infections, they should not be used to treat viral illnesses, such as the flu. Many of them are safe for pregnancy! However, remember to remind your doctor who is prescribing you antibiotics that you are pregnant. Good practice such as taking them, exactly as instructed, finishing the course and not skipping doses is important to prevent resistance to antibiotics. Consider taking a probiotic supplement after a few hours after the antibiotic to replenish the good bacteria in your body, thus keeping a healthy balance. ",should,
Can I do massage during pregnancy?,"Pregnancy, although a beautiful thing, can be tiring for the mother carrying the baby. The growing weight of the baby during pregnancy can cause tension of the muscle, fluid retention, and back and leg discomfort. Pamper yourself with a prenatal massage to relax your muscles and reduce stress. Be sure to opt for only experienced massage therapists who follow safe techniques. ",should,
Should I do a massage after giving birth?,"During the postpartum period, many women continue to experience body aches and pain, which is no surprise as their body has undergone tremendous change throughout the 9 months of pregnancy and childbirth. Pamper your body with a massage, which helps the mother cope with physical and mental stress and may help with getting your pre-pregnancy body back more quickly.",should,
When should I do HIV screening?,"Great question! All women are recommended HIV screening as early as possible during each pregnancy unless they choose to decline. This is important as 25% of babies born to untreated mothers will develop the HIV infection. If a mother is HIV positive, she will be treated with antiretroviral drugs during her pregnancy to reduce the risk of her passing the infection to her baby, without any harmful side effects. Throughout her pregnancy, the levels of the HIV virus will be monitored. If they are high, her doctor might recommend a c-section to further reduce the risk of passing it to her baby. Apart from HIV, there are also other STDs that could be passed to your baby. If you are not sure whether you have been tested, check with your doctor so that you can protect yourself, your partner, and your baby.",when,
Why am I having my period during my pregnancy?,"Women do not get periods during their pregnancy. Thus, if you are having bleeding down below, this may be due to a problem in your pregnancy. Please see a doctor for medical help.",why,
Will my tattoo affect my pregnancy?,"Already have a tattoo? Don't worry, the ink is safe on your skin and will not affect your baby (even if it is on your breast). You may notice the size and shape of your tattoo changing, depending on where it is on your body. This is due to your skin stretching of the gain in weight. Once you have delivered and your body returns to its pre-pregnant figure, the tattoo should resume its original state. You goes through many changes during pregnancy, and a tattoo that you get now may not look the same when your returns to its pre-pregnant state after delivery. More importantly, there is a risk of infection from the needle of the tattoo, which could be harmful to your or your baby. It is thus best to keep your skin free of ink for now. If you have further questions, talk to your doctor to find out more. ",will,
Why do I have food cravings?,"Find yourself craving all sorts of food during your pregnancy? Sweet to sour, ice-cream to pickles, many of these are (as you might have guessed) due to the extreme hormonal changes in pregnancy. While there are many theories about what the particular cravings mean, studies show no link between cravings and nutritional requirement. As long as your diet meets your nutritional and emotional needs, feel free to indulge in moderation. Also, consider prenatal supplements to provide nourishment for your growing baby! ",why,
Why am I sensitive to smell during pregnancy?,The amplified sense of smell that some expecting women experience is due to the increased hormones in pregnancy. This can also contribute to morning sickness. ,why,
How can I deal with sensitivity to smell?,"Avoid areas that have odours that bother you (such as the kitchen, or the perfume aisle at the beauty store). - Opt for microwave cooking over oven or stove. - Open your windows at home, or use the exhaust fan when cooking to banish any smell. - Wash your clothes more often and use unscented detergent and softener. - Use unscented or lightly scented toiletries. - Surround yourself with soothing scents, like mint, lemon, ginger and cinnamon",how,
"I feel like vomitting due to excessive saliva, why and what can I do?","Overproduction of saliva is a common and unpleasant symptom of pregnancy. In women with morning sickness, this is especially common as the extra saliva may lead to a sensation of gagging. Do not worry, this is temporary, harmless, and will usually go away after a few months. Brush your teeth regularly with a minty toothpaste. - Use a minty mouthwash. - Chew a sugarless gum to dry your mouth",why,
Why do I feel a metallic or bloody taste in my mouth during pregnancy?,"The metallic taste in the mouth is an unpleasant symptom commonly experienced in the first trimester of pregnancy. As with many other symptoms, it is largely due to the increased hormone levels in pregnancy. Do not worry, this is temporary, harmless, and will usually go away after a few months. Sweets like sour candy, drinks like lemonade and citrus juices, or food marinated in vinegar also contain acid that can counter the metal. These will also increase saliva production which can help to wash the saliva away. - Brush your tongue everytime you brush your teeth. - Rinse your mouth with a salt solution to neutralise the taste. - Consider changing your prenatal supplements as some of them can contribute to the metal taste experienced. ",why,
What is hCG?,"hCG stands for human chorionic gonadotropin - it is the pregnancy hormone and is produced by the newly developing placenta after the fertilized egg implants in your womb. This hormone is present in your blood and urine and is detected by the home pregnancy test kit. The hormones increase rapidly during the first trimester, but don't be too worried about the actual numbers as they can vary. After the 5th or 6th week of pregnancy, the ultrasound scan is more predictive of pregnancy outcome than the hCG level. If you have any questions about your hCG levels, talk to your doctor.",what,
Do eyelashes grow longer during pregnancy?,"During pregnancy, your hormones contributes to the excess growth of hair on parts of your body, including your eyelashes! ",do,
What are eyelash extensions and can I use eyelash extensions?,"Eyelash extension is a popular way to enhance the length, curliness, fullness, and thickness of natural eyelashes. The extensions may be made from several materials including mink, synthetic, or human hair. The main method of applying the extensions on is by using an adhesive glue to individually sticking them to the eyelashes one-by-one, and this is to prevent the eyelashes from sticking together. The skin on the eyelids is very thin and chemicals could be absorbed and affect your baby, and the safety of the glue has not been studied in pregnancy. Some argue that as long as the person is certified, uses sensitive glue and applies the lashes properly, attaching them to your lashes and not the skin, it should not cause any harm to you or your baby. However, some trained professionals may not recommend this as the expecting mother has to lie on her back for up to 2 hours for the application. As there is still no clear consensus on whether this is safe for pregnancy, it is best to avoid until after pregnancy. In the meantime, you could use mascara to lengthen and thicken your lashes - but choose those (and make-up removers) that are gentle and safe in pregnancy.",what,
Can I go for eyelash growing treatments?,"Eyelash-growing treatments are available through prescription or over the counter. Natural options such as castor oil, lavender essential oil and coconut oil are also available. All of these are not recommended for expectant and breastfeeding mothers as they have not been studied in pregnancy. In the meantime, you could use mascara to lengthen and thicken your lashes - but choose those (and make-up removers) that are gentle and safe in pregnancy.",should,
Can I wear contact lenses during pregnancy?,"Contact lenses are safe during pregnancy. However, the changes in your hormone levels could affect your prescription slightly and dry your eyes out quicker. Visit your optician to check if your prescription has altered. During pregnancy, your cornea may change in size and shape which can cause some discomfort. Your optician should be able to recommend a lens designed to hold moisture for longer and that will keep you much more comfortable before it returns to normal post pregnancy. - Keep eye drops handy to help soothe drier eyes, and use them several times a day, not only when you feel your eyes are dry. Remember to use drops that are compatible with the contact lenses you wear. ",should,
Can I wear jewellery during pregnancy?,"If you have been wearing jewellery for long periods of time without any problems, they should be safe to wear in pregnancy. It is usually safe to wear jewellery during pregnancy since accessories made of inert materials (the most common metals in jewellery include gold, silver, platinum and stainless steel) and do not pose any risk of allergies or complications.  Look out for any skin reaction to metal and remove the jewellery if you notice skin irritation. Also, as fluid is retained in the body during pregnancy (causing edema), your fingers, hands and feet may swell - finger or toe rings, anklets, bangles will start fitting tightly and cause discomfort. Remove them if you feel that they are getting too tight. Lastly, if a C-section or other form of medical intervention is needed during pregnancy or birth, all jewellery may need to be removed. This includes traditional earrings and rings as well as alternative piercings like tongue piercings, nipple rings and belly button piercings.",should,
Can I get IPL during pregnancy,"During pregnancy, your hormones contributes to the excess growth of hair on parts of your body, such as the armpits, bikini line, upper lip, and even the belly. Don't worry, this is not permanent and most of them go away after childbirth. Permanent hair removal options like lasers, IPL, electrolysis and depilatories have not been studied enough to prove their safety in pregnancy, thus some salons might not offer these services to pregnant women.",should,
What are the various hair removal methods?,"There are plenty of safe and reliable hair removal options, like shaving, plucking, threading and waxing. If you are doing this at a professional salon, let your aesthetician know so that she can be extra gentle, as the skin during pregnancy is sensitive and can be easily irritated. You could also easily do this at home, but again, remember to be gentle on your skin.",what,
What is quickening?,"Quickening is the first fetal movement felt by the expecting mother. It is seen historically as a sign of the beginning of life in the womb. There is a broad range of when the first detection of movement can be felt, ranging from 16-24 weeks. Some women describe it as a light tapping, or the fluttering of a butterfly. Remember that each woman and every pregnancy is different, so you may not feel movement as early as another woman! If you are less than 18 weeks into your pregnancy, your baby may be too small for you to feel kicks! By the 18th to the 20th week, you will be more aware of your baby moving inside your womb. During this period, many expecting mothers start to feel their baby moving. First time mothers may not know for sure if what they're feeling is really a baby, whereas experienced moms tend to notice sooner. The movements felt can range from light fluttering to hiccups (which feels like popcorn popping) and even kicking!",what,
Should I count my baby's movements?,"Beyond 28 weeks, it is beneficial to count your babies movements. This will help you to identify potential problems and can also be a great bonding experience between you and your baby. Using a kick count chart  or simply start the timer and count the movements! If you have less than 10 by the end of an hour, have a snack, walk around or lie down, then continue counting. If you have less than 10 movements in 2 hours, it is advised you consult your doctor for further evaluation.",should,
When will I feel my first baby movements?,"This varies with each individually, but on average, the first baby movements (called ""quickening"") are felt in the 4th to 5th month. If this is not your first pregnancy, you may feel it sooner.",when,
What is a babymoon?,"Worried that you and your partner will no longer have 'couple time' once the baby arrives? Many expecting parents go for a relaxing or romantic holiday before their baby is born - a 'babymoon'. It is a great way for the couple to bond with each other, before their focus shifts to the newborn baby. Here are some tips when planning your babymoon: - check restrictions on the destination of interest (for example, avoid areas of infection outbreak). - minimise travel time; long periods of travel can put the mother at risk of clots forming in her leg (this is serious and it if goes to the lungs, could potentially be fatal). - travel during the second trimester. This should be the most comfortable time to travel as the nausea and vomiting from the first trimester should have subsided, and  the pains from carrying a large baby in the third trimester is avoided. - keep your doctor in the loop and check about any vaccinations necessary. - check the medical facilities of the destination of interest, and have the contact info for nearby hospitals to keep on hand as you travel, along with a number for contacting your doctor.",what,
Should I do a home birth?,"Here are the pros and cons of home birth for you to read through, so you can make an informed decision that is most appropriate for you. Please discuss with your doctor further to find out what services are available in your area. Home births are not common in Asian countries, but have gained some popularity in Western countries because some mothers prefer to labor and deliver in a familiar environment. There is no rules or regulations on how many visitors you're allowed to have, so your newborn may be welcomed into the world in a more natural and flexible setting. The major downside of having a homebirth is that you will not be close to hospital facilities and personnel in the case of any emergencies in the birthing process, such as those requiring immediate surgery. Studies have shown that there is an increased risk of adverse events to the baby in a home birth. For this reason, we would not recommend homebirths for pregnancies that are complicated, or have an increased risk of requiring surgery (e.g. high predicted birthweight).",should,
I have pain in the abdomen,"Pain that is mild and pulling in nature is most likely due to ligamentus pull, especially if you feel it near the belly button, or on your sides. This is when the ligaments supporting the place of the womb is stretching due to the growing womb. This condition is both common and benign, nothing needs to be done. If you feel significant discomfort, it is safe to take some panadol, and do let your doctor know at your next appointment.",symptom,
I have severe and sharp pain in the abdomen,"A severe pain is usually more concerning for a serious complication, such as early labour or placental detachment. We would advice you to visit an emergency room as soon as possible. ",symptom,
What is a normal size new born?,"For a full-term baby (born at 37 weeks gestation or later), the normal weight is between 2.5kg and 4.0kg. This is not synonymous with ""appropriate for gestational age"", which is the average weight compared to a baby who was born at the same gestational age. For example, a premature baby born at 35-week gestational age and weights 2250g is appropriate for his or her gestational age, but is still considered low birth weight as he or she weighs less than 2.5kg.",what,
When is the latest I can fly on an airplane in the pregnancy? ,"Generally, most international flight allows pregnant women up to 34 weeks gestations to board the flight. Of course, this would depend on your unique situation (e.g. women with signs of preterm labour should not be flying even before 34 weeks), and sometimes requires a letter from your medical practitioner. Discuss with your practioner if you have any doubts, and check with the specific airline about their rules and regulations before you book your ticket! To find out about traveling tips in pregnancy, try asking the bot ""can I travel in pregnancy?""",when,
"I'm having lower back pain, what can I do?","Postpartum backache is a common symptom experienced by many women. It is due to the ligaments and muscles that we're stretched during your pregnancy. Now that you have a little one with you, the carrying, feeding, and rocking could also put a strain on your back. As your baby bump grows, your lower back curves to accomodate the increasing weight in the front, causing the strained muscles and pain experienced. Here are some tips to relieve the pain: 1) Relief your back ache (and your arms) with a sling or a wrap! Not only does this reduce the ache from carrying your baby, it will be soothing for the baby and you. 2) Book a massage, get a heating pad. 3) Strengthen your muscles.",what,
Why do I feel some tingling sensation along my legs and back ache?,"It sounds like there might be some pressure on your sciatic nerve, which is typically caused by your baby's head as he or she settles into the proper position for birth. Try these tips to relieve sciatica ",why,
Should I plan a birth plan?,"That's a great question! With so many options during pregnancy, a birth plan is designed to help expecting couples lay out their preferences and have a smooth and informed decision making process during pregnancy and labour. Some birth plans cover the basics while others are extremely detailed. Discuss with your doctor to find out more about a birth plan and if you would like one.",should,
How do I reduce labour pain?,"Unfortunately, there is no pain like labour pain. But fret not, there are many different ways to get through the pain of labour! These options include techniques on breathing, relaxation, distraction and visualisation exercises. Even if you are on medications to control your pain, combine them with these methods for added effect! Nitrious oxide (also known as the laughing gas) is not the strongest pain reliever but can help to ease the pain from contractions. It is self-administered during labour, and you can choose to use it when necessary. Not all hospitals offer it, so check with your doctor if you are considering using it. This is one of the most common labour pain medications, as it is safe during pregnancy, easy to administer, and effective. After your back is cleaned with antiseptic and numbed with local anaesthesia, a needle is placed through the area into the epidural space. The needle is then removed, leaving a small flexible catheter tube in its place where the pain relief medication is introduced. Not all women will be able to receive an epidural due to other medical issues so check with your doctor if this is an option for you.",how,
How do I differentiate between true and false labour?,"Early contractions experienced during true labour feel like heavy menstrual cramps. They become progressively more frequent (but not necessarily more regular) and painful and the intensity builds up as labour progresses. This is not relieved with a change in position, activity or rest. If you think you are in real labour, consult your doctor for further evaluation. Real labour probably has not begun if the contractions are not regular or do not increase in frequency or severity, or if they are intermittent. False contractions subside if you walk around or change your position. Braxton Hicks contractions, which are also false labour, are the tightening of the uterine muscles thought to help the body in its preparation for childbirth. ",how,
How can I relieve the discomfort from the Braxton Hicks contractions?,"Drink more water to stay adequately hydrated as dehydration can make muscles spasm, thus bringing on a Braxton Hicks contraction. Try changing your position, lie down or walk around. A full bladder can sometimes trigger Braxton Hicks, so urination may end the contractions. Early contractions experienced during true labour feel like heavy menstrual cramps. They become progressively more frequent (but not necessarily more regular) and painful and the intensity builds up as labour progresses. This is not relieved with a change in position, activity or rest. If you think you are in real labour, consult your doctor for further evaluation. Real labour probably has not begun if the contractions are not regular or do not increase in frequency or severity, or if they are intermittent. False contractions subside if you walk around or change your position. Braxton Hicks contractions, which are also false labour, are the tightening of the uterine muscles thought to help the body in its preparation for childbirth. ",how,
Should I have vaginal birth after caesarean?,"Vaginal birth after caesarean (VBAC) is a safe and appropriate choice for most women who have had a prior caesarean delivery. A vaginal birth means a shorter hospital stay, lower risk of infection, and a faster recovery. However, there is a small risk of uterine rupture with VBAC; this risk rises with an increased number of previous caesarean deliveries. Discuss with your doctor about your options of trial of labour or a scheduled caesarean section. ",should,
Can I undergo a C-Section and what are the risks?,"Caesarean section, although considered major surgery, is a safe and common way to deliver a baby. The number of caesarean sections a woman can undergo depends on multiple factors, such as the types of incisions made during the previous surgeries, how they have healed, the scars that form after the procedure and the presence of complications. Every surgical procedure puts you at risk of complications for the next pregnancy, such as uterine rupture, placenta previa (low-lying placenta), and placenta accreta (abnormally attached placenta). While some institutions and doctors do not recommend vaginal birth after 3 previous caesarean sections, there is no official arbitrary limits placed. Discuss with your doctor on the different options of delivery and what would be best suited for you.",what,
Can I schedule a C-section in advance?,"Women may schedule a c-section in advance due to various reasons. This includes: 1) a previous c-section, where VBAC is not an option 2) where the babies head may be too big to fit through the mother's pelvis (known as cephalopelvic disproportion) 3) multiple pregnancies (e.g. twins and triplets) 4) when the baby is not in a position that facilitates vaginal birth (such as breech position) 5) obesity in mothers 6) an active herpes infection which can be transmitted to the baby during a vaginal delivery 7) a low lying placenta (known as placenta previa) which blocks the cervical opening. If you have any of these or are considering an elective c-section, discuss this (and possible alternatives) with your doctor.",should,
What is an emergency C-Section?,"Sometimes during labour, the mother might end up requiring an emergency caesarean section to deliver her baby. There are several reasons for this: 1) labour fails to progress (the cervix might not be dilating, it might be taking too long to push the baby out, assisted delivery with a vacuum extractor or forceps might not be appropriate or did not work) 2) the foetus is in distress 3) the womb has ruptured 4) the umbilical cord has prolapsed and is at risk of being compressed, depriving the baby of oxygen. Rest assured that your doctor and the team taking care of you will always consider yours and your baby's safety as the top priority in determining the appropriate mode of delivery.",what,
Do I need to test for group B strep infection?,"Group B strep (GBS) is a strain of bacteria that lives harmlessly in the vaginas of many healthy women. While they do not affect the mother, they can be transmitted to a baby as he or she passes through the vagina during delivery, causing a potentially serious infection. Before 35 weeks, testing for GBS not accurate in determining who will be carrying GBS at the time of delivery. Unless you have risk factors and have been told that you will be given treatment during labour, remember to request for the GBS test when you are more than 35 weeks into your pregnancy. If you tested positive you will be given IV antibiotics during labour to get rid of the bacteria to eliminate any risk to your baby.  ",do,
Can I drive during pregnancy? ,"As long as you can fit comfortably in the driver's seat, you can still drive.  If you are driving for hours or long distances, remember to take frequent breaks to get up and walk around as being immobile for too long during pregnancy can increase your risk of thromsbosis. If you are in labour, do not drive yourself to the hospital as the pain from contractions may be distracting. Most importantly, always remember to buckle up!",should,
How can I make driving more comfortable?,"Move the seat back and tilt the wheel up to make it more comfortable for you. For your seat belt, fasten it below your belly, across your pelvis and upper thighs. Wear the shoulder harness over your shoulder (not under your arm), diagonally between your breasts and to the side of your belly. ",how,
What is Pre-term?,Preterm refers to a baby born between 20 weeks and 37 weeks,what,
What is Early Term?,Early term refers to a baby born between 37 weeks 0 days and 38 weeks 6 days,what,
What is Full Term?,Full term refers to babies born between 39 weeks 0 days and 40 weeks 6 days,what,
What is Late Term?,Late term refers to babies born between 41 weeks 0 days and 41 weeks 6 days,what,
What is Post-Term?,Post-term refers to babies born after 42 weeks 0 days,what,
How can I speed up labour?,Congratulations on making it this far in your pregnancy! You could let nature take its course or give these natural methods a try to speed up labour,how,
I am past my due and worried about labour.,"At this point, you are still going along your pregnancy and cannot predict when it is time to go into labour. Enjoy the remaining period before delivery and let nature take its course!",symptom,
What can I do to make labour easier?,"It has been proposed that the swaying from your hips coupled with the force of gravity from walking can help ease your baby into the pelvis. The baby's pressure on the cervix might get labour going! But even if it doesn't, walking and keeping fit during pregnancy will keep your energized and in great shape. Stimulating your nipples for a few hours each day can release oxytocin, promoting contractions. However, be sure to discuss this with your doctor first as the contractions that come on may be too strong and painful, and your nipples may be sore from the stimulation. Research has shown that semen (which contains prostaglandins) can stimulate contractions and promote labour once a woman has reached term, in addition to the release of oxytocin during orgasm. Even if it doesn't work, take this period to enjoy intimacy with your partner before baby comes and you're both too busy! Raspberry leaf tea and evening primrose may help trigger contractions and promote labour. Before trying any of these, always check with your doctor to make sure that the remedy you are interested in is safe during pregnancy.",what,
What is amniotic fluid?,"The amniotic fluid is the protective liquid that serves as a cushion for the growing fetus, but also serves to facilitate the exchange of nutrients, water, and biochemical products between mother and foetus. What would you like to know more about?",what,
Has my water bag burst?,"Unsure about whether your water bag has burst? If 1) the wet spot smells sweet (unlike urine) 2) you continue leaking the pale, straw-coloured fluid 3) you are able to stop the flow by squeezing your pelvic muscles, chances are that your water has probably broke and you are leaking fluid. Consult your doctor for further medical evaluation.",symptom,
What happens when I have too little amniotic fluid?,"Having too little amniotic fluid is a condition also known as oligohydramnios, which is detected on ultrasound. While most women with oligohydramnios will have a completely normal pregnancy, there is a small risk of umbilical cord constriction if there is not enough fluid for your baby to float around in. Oligohydramnios may result from 1) puncture from amniocentesis procedure 2) a problem with the baby such as poor foetal growth or an abnormal kidney or urinary tract. Discuss with your doctor on treatment options if you have been diagnosed with oligohydramnios.",what,
What happens when I have too much amniotic fluid?,"Having too much amniotic fluid is a condition also known as polyhydramnios, which is detected on ultrasound. Many women with polyhydramnios will have a completely normal pregnancy, but there is a small risk of preterm premature rupture of membranes, preterm labour, placental abruption, breech presentation or umbilical cord prolapse. Polyhydramnios may be due to a problem with the baby, such as a defect in the centra nervous system or gastrointestinal system, or an inability to swallow. Discuss with your doctor on treatment options if you have been diagnosed with polyhydramnios.",what,
What is Labour Induction?,"Labour induction is the process or treatment that stimulates childbirth and delivery. Your cervix first needs to be ripened. This will be done by inserting a device or a vaginal pessary containing a hormonal substance like prostaglandin. You will be checked after a few hours to see if yoru cervix is getting softer and beginning to efface and dilate. If not, the process may be repeated. Once your cervix is ripened, your doctor may artifically rupture your membranes, if they are still intact, to get labour started. If you are still not having regular contractions, your doctor may administer medications to promote contractions. Rest assured that during this process, your baby will be continuously monitored to see how he or she is dealing with the stress of labour. In the case where labour fails to progress or the foetus shows signs of distress, this may be stopped in favour of a caesarean delivery. ",what,
When will I need labour induction?,There are several cases where labour induction is indicated: 1) your membranes have ruptured but your contractions have not started 2) you have a complication (such as pre-eclampsia or gestational diabetes) that makes it risky to continue your pregnancy 3) your womb might no longer be optimal for your baby due to problems with your placenta or amniotic fluid 4) you are overdue and your baby is thriving and mature enough to be delivered. ,when,
What are the different stages of childbirth?,"Childbirth progresses in 3 stages: labour, delivery of the baby, and delivery of the placenta. Stage 1 of childbirth is labour - the longest phase. This consists of the thinning and opening (dilation) of your cervix, as well as contractions. It is your body's way of preparing for the birth of your baby! Remember to monitor and time your contractions to see if you are going into true labour or not. Stage 2 consists of pushing and the delivery of the baby. During this time, the contractions become more frequent and intense. Once you are evaluated and given the green light, start pushing when you feel the urge to. Now would be a good time to start your breathing exercises and try to relax fully in between contractions so that you can conserve energy. Stage 3 consists of delivery of the placenta. Your practitioner will gently but firmly pull the cord of the placenta with one hand, with the other massaging your lower abdomen to contract the womb and help expel the placenta. Once it is out, your practitioner will check to make sure it is full intact. If it is not, he or she will inspect your womb and remove and remaining fragments.",what,
Do I need vacuum extractor or forceps during delivery?,Great question! What you are referring to is an assisted delivery (or sometimes called an operative vaginal delivery). ,do,
Will I need assisted delivery?,"The common reasons why one might need assisted delivery are: - concerns about the baby�s heart rate pattern during labor, -
the baby�s head has stopped moving down the birth canal even after pushing for a long time, - labour has been long and you are tired, - you are unable to push safely and effectively",will,
What are the advantages of assisted delivery?,"There are 2 types: forceps-assisted delivery and vacuum-assisted delivery. The main advantage that it avoids a cesarean delivery and the risks that come with it (such as bleeding, infection, and possible future complications in pregnancy). Also, recovery from a vaginal delivery generally is shorter than recovery from a cesarean delivery. For the mother, assisted deliveries are associated with a small increased risk of injury to the tissues of the vagina, perineum and anus. This can lead to urinary or fecal incontinence in a small number of women, which may resolve on its own or might need treatment. For the baby, there is a small risk of injuries to the baby's scalp, head, eyes, bleeding inside the skull or nerv injury. There are no effects on the child's development, and rest assured the practitioner who performs this is well-trained. ",what,
How is Forceps Assisted Delivery carried out?,Forceps look like two interlocked large spoons. They are inserted into the vagina and cupped around the baby�s head. Gentle traction are applied on the forceps to help guide the baby�s head out of the birth canal while you keep pushing.,how,
How is vacuum assisted delivery carried out?,"A vacuum device is a suction cup with a handle attached. The suction cup is placed in the vagina and applied to the top of the baby�s head. Gentle, well-controlled traction is used to help guide the baby out of the birth canal while you keep pushing.",how,
Is it normal to have a low placenta?,"Great question! A low-lying placenta is one that covers the cervix (also known as the neck of the womb). In early pregnancy, a low-lying placenta is common! Mothers may be concerned that the placenta is blocking the cervix and thus birth passage, making vaginal delivery impossible. Fret not, as you still going through your pregnancy, as your womb gets bigger, it will pull the placenta upwards, therefore no longer blocking your cervix. Your doctor may repeat another ultrasound scan in a few weeks or in the third trimester to confirm if the placenta is still low-lying or has moved up. If you notice any bleeding from below during this time, please see a doctor. If the placenta is still low-lying in the third trimester, it is called placenta previa. It can partially or completely cover the cervix, and requires a discussion with your doctor about a c-section, as vaginal delivery may not be an option in this case. Sometimes this can cause bleeding (usually without any pain). If this happens, please see your doctor.",symptom,
Will my sleeping position affect my pregnancy?,"In the first trimester, your baby is still tiny and your bump hasn't shown. If you normally sleep on your back, it is safe to continue doing so during the first trimester. However, once you reach the second trimester and your baby bump starts to show, it is best to sleep on your left side, as it helps to prevent the pressure from your enlarging womb on the vein that returns blood from your lower body to your heart, and also improves the flow of blood and nutrients to the placenta which helps your baby grow. Not used to sleeping on your left? Try placing pillows behind you to keep you propped on your left side and to stop you rolling on to your back at night. Ease the strain on your hips and back by placing a pillow under your bump and between your knees. As your baby grows and your womb gets heavier, it is best to lie on your side, ideally on your left. The concern with sleeping on your back is that the pressure from your womb on the vein that returns blood from your lower body to your heart. This may cause your blood pressure to drop, leading to you feeling lightheaded. Sleeping in your left side not only helps to prevent this, but also improves the flow of blood and nutrients to the placenta, helping your baby grow. If you are not used to this position, try placing pillows behind you to keep you propped on your left side and to stop you rolling on to your back at night. You could also place a pillow under your bump and between your knees to ease the strain on your hips and back. ",will,
Can I get a wax during pregnancy?,"During pregnancy, your hormones contributes to the excess growth of hair on parts of your body, such as the armpits, bikini line, upper lip, and even the belly. Some women may choose to remove the hair on their belly so that it will not affect the�healing�of the incision if they had a c-section.�Don't worry, this is not permanent and most of them go away after childbirth. There are plenty of safe and reliable hair removal options, like shaving, plucking, threading and waxing. If you are doing this at a professional salon, let your aesthetician know so that she can be extra gentle, as the skin during pregnancy is sensitive and can be easily irritated. You could also easily do this at home, but again, remember to be gentle on your skin. Other permanent hair removal options are lasers, electrolysis and depilatories. These have not been studied enough to prove their safety in pregnancy, thus some salons might not offer these services to pregnant women. Also, discuss with your doctor first as some might advise against these methods for the first trimester and some might prefer to hold off for the entire 9 months.",should,
What is cord blood banking? ,"This is a great question! Many mothers consider whether their babies umbilical cord blood should be save, and if so, how it is done. Cord blood is special because it contains stem cells that have the capability to turn into any other kind of blood or immune cells in the body - this is useful in treating certain blood diseases or certain immune disorders. It is a safe, short and painless procedure where the blood is harvested from the cord (after it has been clamped and cut). Cord blood donated to a public cord bank will be made available to any patient in need. You could also choose to store your blood at a private cord bank, although this will be more expensive. If you are interested in storing your baby's umbilical cord blood, let your doctor know early to allow time for administrative planning. ",what,
Can my partner cut the cord?,"If you have delivered vaginally, your partner can cut the cord if he feels confident. You can include this in your birth plan or let your doctor know about your preference beforehand. The cord is nearly an inch thick and is very strong, thus do not feel defeated as it might take a few tries with the scissors to complete the job. For C-Section, ss this is a surgical procedure, the sterile field needs to be maintained. The surgeon performing the c-section will cut the umbilical cord after he or she has delivered the baby. If it is a planned elective procedure, your partner can be with you in the operating room to support you by your side. However, if it is an emergency c-section, your partner will not be allowed in and will be asked to wait outside. ",should,
